"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","term"
"1712","RT @1freetruth: Boko Haram in Senegal: Expanding West Africa Province https://t.co/WnkOlPZIfI #Occupy #OWS #occupywallstreet #OccupyHQ #Occ…",FALSE,0,NA,2016-10-04 14:15:04,FALSE,NA,"783309466796191744",NA,"<a href=""http://probee.besaba.com/"" rel=""nofollow"">Senegal bot</a>","senegalbot",1,TRUE,FALSE,NA,NA,"Boko Haram"
"1713","RT @MurtalaIbin: Nigerian Air Force on Tuesday launched a new operation in the step- up of the fight against Boko Haram insurgents in North…",FALSE,0,NA,2016-10-04 14:14:41,FALSE,NA,"783309370792763392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BabangidaRia",10,TRUE,FALSE,NA,NA,"Boko Haram"
"1714","US Author to Donate Proceeds of Buhari Biography to Boko Haram Victims - Newsweek https://t.co/8o4xwpU90S",FALSE,0,NA,2016-10-04 14:14:16,FALSE,NA,"783309264496451584",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","SlowestPoison",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1715","RT @Refugees: Boko Haram violence has displaced more than 1.8 m people inside Nigeria. Here's what life for 7,500 in Kuya camp looks like.…",FALSE,0,NA,2016-10-04 14:13:49,FALSE,NA,"783309153024499712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jc_42K",194,TRUE,FALSE,NA,NA,"Boko Haram"
"1716","Troops Intercept Bauchi Kidnappers And Boko Haram Terrorists | Sahara Reporters https://t.co/x4z0q8UxMt",FALSE,0,NA,2016-10-04 14:13:22,FALSE,NA,"783309036682969088",NA,"<a href=""https://bitly.com/"" rel=""nofollow"">Bitly</a>","YeleSowore",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1717","Troops Intercept Bauchi Kidnappers And Boko Haram Terrorists | Sahara Reporters https://t.co/mHrUnREaYj",FALSE,7,NA,2016-10-04 14:13:19,FALSE,NA,"783309026130092033",NA,"<a href=""https://bitly.com/"" rel=""nofollow"">Bitly</a>","SaharaReporters",13,FALSE,FALSE,NA,NA,"Boko Haram"
"1718","RT @yvonneridley: @D_Raval or Israel bombing hospitals in Gaza, or Boko Haram over running hospitals &amp; clinics in Nigeria",FALSE,0,NA,2016-10-04 14:13:16,FALSE,NA,"783309013815549954",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mariamtayob",1,TRUE,FALSE,NA,NA,"Boko Haram"
"1719","RT @nahlav: Women in Boko Haram may outnumber men in senior roles, incl recruiters and intelligence operatives, research shows https://t.co…",FALSE,0,NA,2016-10-04 14:13:04,FALSE,NA,"783308964557627392",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","gandi_bashar",17,TRUE,FALSE,NA,NA,"Boko Haram"
"1720","@clarionproject @FoxNews Boko Haram may Karma send you to hell!<ed><U+00A0><U+00BD><ed><U+00B8><U+0094><ed><U+00A0><U+00BD><ed><U+00B2><U+0094>my heart goes out to the girls and families<ed><U+00A0><U+00BC><ed><U+00BC><U+00B9><ed><U+00A0><U+00BC><ed><U+00BC><U+00B9><ed><U+00A0><U+00BC><ed><U+00BC><U+00B9><ed><U+00A0><U+00BC><ed><U+00BC><U+00B9><ed><U+00A0><U+00BC><ed><U+00BC><U+00B9>hope for their safe return",FALSE,0,"clarionproject",2016-10-04 14:12:54,FALSE,"783196706607214593","783308920915918848","973983732","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","katsuperkat",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1721","RT @julietkego: A lethal combination that makes the fight against terrorist group-Boko Haram a child's play compared to what may be unleash…",FALSE,0,NA,2016-10-04 14:12:49,FALSE,NA,"783308897532731392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kenimah",11,TRUE,FALSE,NA,NA,"Boko Haram"
"1722","RT @radiobiafralive: NIGERIAN ARMY RELEASES 348 SUSPECTED BOKO HARAM MEMBERS IN COMPLIANCE OF THE DEMANDS OF SHEKAU THE LEADER OF THE SET h…",FALSE,0,NA,2016-10-04 14:10:51,FALSE,NA,"783308404110430208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HorseShort",190,TRUE,FALSE,NA,NA,"Boko Haram"
"1723","RT @greenw82: Terrorist @MBuhari Freed his Boys #BokoHaram to join Forces #KillBiafrans @PhilBoswellSNP https://t.co/OI5RbEPkfO #FreeNnamdi…",FALSE,0,NA,2016-10-04 14:10:17,FALSE,NA,"783308263068733440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","celetinoha",15,TRUE,FALSE,NA,NA,"Boko Haram"
"1724","RT @greenw82: Terrorist @MBuhari Freed his Boys #BokoHaram to join forces #KillBiafrans @IBlackfordSNPMP https://t.co/OI5RbEPkfO #FreeNnamd…",FALSE,0,NA,2016-10-04 14:10:06,FALSE,NA,"783308214284775424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","celetinoha",9,TRUE,FALSE,NA,NA,"Boko Haram"
"1725","Boko Haram in Senegal: Expanding West Africa Province https://t.co/WnkOlPZIfI #Occupy #OWS #occupywallstreet #OccupyHQ #OccupyInfo #OWSinf…",FALSE,0,NA,2016-10-04 14:10:05,FALSE,NA,"783308213202591744",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","1freetruth",1,FALSE,FALSE,NA,NA,"Boko Haram"
"1726","RT @KenRoth: It helped stop Boko Haram, but now Nigeria's vigilante-style Civilian Joint Task Force is committing its own abuses. https://t…",FALSE,0,NA,2016-10-04 14:09:53,FALSE,NA,"783308163164598272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OdhiamboMaikol",220,TRUE,FALSE,NA,NA,"Boko Haram"
"1727","what scum they don't like flag they are free to fo back to Africa maybe join boko haram good riddens https://t.co/M8J1dXj7R0",FALSE,0,NA,2016-10-04 14:09:48,FALSE,NA,"783308141740130304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","usn_lt",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1728","RT @Refugees: Boko Haram violence has displaced more than 1.8 m people inside Nigeria. Here's what life for 7,500 in Kuya camp looks like.…",FALSE,0,NA,2016-10-04 14:09:37,FALSE,NA,"783308094742724608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jewelshepard",194,TRUE,FALSE,NA,NA,"Boko Haram"
"1729","RT @RKennedyob: Comparing USA security and Nigerian Security. Can Boko-haram be defeated by Nigerian Security?  #Biafrexit @POTUS https://t…",FALSE,0,NA,2016-10-04 14:09:18,FALSE,NA,"783308016376569856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lifejustice2",2,TRUE,FALSE,NA,NA,"Boko Haram"
"1730","Unbelievable! Soldiers tired of fighting, flee Boko Haram war via @naij",FALSE,0,NA,2016-10-04 14:09:17,FALSE,NA,"783308011481600001",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Michealudo123",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1731","RT @RKennedyob: Never mind APC arm Boko-haram party. Have any Christian have right to oppose their Islamic agenda? #FreeBiafra @CNN @wolfbl…",FALSE,0,NA,2016-10-04 14:08:34,FALSE,NA,"783307829356666880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lifejustice2",3,TRUE,FALSE,NA,NA,"Boko Haram"
"1732","RT @greenw82: Terrorist @MBuhari freed his Boys #BokoHaram to join forces #KillBiafrans @MhairiBlack https://t.co/OI5RbEPkfO #FreeNnamdiKan…",FALSE,0,NA,2016-10-04 14:07:52,FALSE,NA,"783307652269047809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","celetinoha",8,TRUE,FALSE,NA,NA,"Boko Haram"
"1733","RT @greenw82: Terrorist @MBuhari Freed his Boys #BokoHaram to join forces #KillBiafrans @HannahB4LiviMP https://t.co/OI5RbEPkfO #FreeNnamdi…",FALSE,0,NA,2016-10-04 14:07:46,FALSE,NA,"783307630571843584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","celetinoha",8,TRUE,FALSE,NA,NA,"Boko Haram"
"1734","RT @greenw82: https://t.co/OI5RbEPkfO Terrorist @MBuhari #Nigeria Freed his Boys #BokoHaram @EdinburghSNP #FreeNnamdiKanu #FreeBiafra @Arkl…",FALSE,0,NA,2016-10-04 14:07:32,FALSE,NA,"783307570060623872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","celetinoha",9,TRUE,FALSE,NA,NA,"Boko Haram"
"1735","RT @MurtalaIbin: Nigerian Air Force on Tuesday launched a new operation in the step- up of the fight against Boko Haram insurgents in North…",FALSE,0,NA,2016-10-04 14:07:26,FALSE,NA,"783307546505408512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meloveneerat",10,TRUE,FALSE,NA,NA,"Boko Haram"
"1736","RT @greenw82: Terrorist @MBuhari Freed his Boys #BokoHaram to join Forces #KillBiafrans @PhilBoswellSNP https://t.co/OI5RbEPkfO #FreeNnamdi…",FALSE,0,NA,2016-10-04 14:07:24,FALSE,NA,"783307534534897664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NkwoChimeziewi1",15,TRUE,FALSE,NA,NA,"Boko Haram"
"1737","RT @valbrownmc: #NIGERIA: President Buhari Comes Under Fire Over 'Unconstitutional' &amp; 'illegal' Release Of Deadly Boko Haram Members https:…",FALSE,0,NA,2016-10-04 14:06:57,FALSE,NA,"783307424006569984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wisdom74927907",43,TRUE,FALSE,NA,NA,"Boko Haram"
"1738","RT @greenw82: https://t.co/OI5RbEPkfO The Terrorist in Charge #Nigeria Muhammadu Buhari Freed his Boys #BokoHaram #FreeNnamdiKanu @Aberdeen…",FALSE,0,NA,2016-10-04 14:06:33,FALSE,NA,"783307323783741440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","celetinoha",6,TRUE,FALSE,NA,NA,"Boko Haram"
"1739","RT @clarionproject: #BokoHaram leader taunts parents of kidnapped girls in new video https://t.co/6FYSYiJXB6",FALSE,0,NA,2016-10-04 14:05:39,FALSE,NA,"783307096490184705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","katsuperkat",7,TRUE,FALSE,NA,NA,"Boko Haram"
"1740","@L_Amicucci @NewYorker Arab spring, Libya, Egypt, Yemen, Isis, Iran pallets of cash, Boko Haram...and the band marches on.",FALSE,0,"L_Amicucci",2016-10-04 14:05:39,FALSE,"783288807135277056","783307094577512452","3063230261","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OfBeingAnybody",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1741","The #women who love #BokoHaram @AJEnglish  https://t.co/4G1VsDNaZh",FALSE,0,NA,2016-10-04 14:05:27,FALSE,NA,"783307044883398656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","raqueltobajas",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1742","Victims of Boko Haram are set to benefit from a new biography of Nigeria’s president https://t.co/kKYCZ3FP0U",FALSE,0,NA,2016-10-04 14:05:03,FALSE,NA,"783306943238660096",NA,"<a href=""https://secure.echoboxapp.com"" rel=""nofollow"">Echobox Social</a>","NewsweekEurope",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1743","RT @Refugees: Boko Haram violence has displaced more than 1.8 m people inside Nigeria. Here's what life for 7,500 in Kuya camp looks like.…",FALSE,0,NA,2016-10-04 14:03:30,FALSE,NA,"783306556276375552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","femijinadu",194,TRUE,FALSE,NA,NA,"Boko Haram"
"1744","The Jihadist Too Violent for ISIS https://t.co/uyrpKMTQJo",FALSE,0,NA,2016-10-04 14:03:02,FALSE,NA,"783306438634504197",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","traviswussow",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1745","JUST IN!! Nigerian Soldiers Fighting Boko Haram Insurgency Are Reportedly Deserting Their Posts In The North... https://t.co/qEpOCTX9kk",FALSE,0,NA,2016-10-04 14:02:41,FALSE,NA,"783306350738669568",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ngnewsheadline2",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1746","RT @nahlav: Women in Boko Haram may outnumber men in senior roles, incl recruiters and intelligence operatives, research shows https://t.co…",FALSE,0,NA,2016-10-04 14:00:29,FALSE,NA,"783305795295322117",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drDendere",17,TRUE,FALSE,NA,NA,"Boko Haram"
"1747","Boko Haram Uses Women To Fight - Report. https://t.co/21W17x8tQC",FALSE,0,NA,2016-10-04 13:59:44,FALSE,NA,"783305608976076800",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","Naijanewsbeat1",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1748","Boko Haram Uses Women To Fight - Report. https://t.co/b6EfxF2cFd",FALSE,0,NA,2016-10-04 13:59:42,FALSE,NA,"783305599383642114",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","Khark7",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1749","Fleeing Boko Haram relocating to border areas – MNJTF https://t.co/jD9Ciaxr1Z",FALSE,0,NA,2016-10-04 13:59:31,FALSE,NA,"783305552856309760",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>","supremetv247",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1750","RT @nahlav: Women in Boko Haram may outnumber men in senior roles, incl recruiters and intelligence operatives, research shows https://t.co…",FALSE,0,NA,2016-10-04 13:59:27,FALSE,NA,"783305534439038976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mzerabruk",17,TRUE,FALSE,NA,NA,"Boko Haram"
"1751","RT @Refugees: Boko Haram violence has displaced more than 1.8 m people inside Nigeria. Here's what life for 7,500 in Kuya camp looks like.…",FALSE,0,NA,2016-10-04 13:59:23,FALSE,NA,"783305519402475520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SunilNarula2",194,TRUE,FALSE,NA,NA,"Boko Haram"
"1752","RT @daily_trust: #BokoHaram uses women to fight—Report
&gt;&gt;&gt;https://t.co/2VaMLojcTd
#BringBackOurGirls @Gidi_Traffic https://t.co/X9hFqGTJa1",FALSE,0,NA,2016-10-04 13:58:27,FALSE,NA,"783305284978614272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","drmsharif14",5,TRUE,FALSE,NA,NA,"Boko Haram"
"1753","RT @IgbereTvNews: JUST IN! President Buhari Comes Under Fire Over 'Unconstitutional' and 'illegal' Release Of Boko Haram Members. https://t…",FALSE,0,NA,2016-10-04 13:57:43,FALSE,NA,"783305098281754624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EjioforAlisigwe",60,TRUE,FALSE,NA,NA,"Boko Haram"
"1754","RT @valbrownmc: #NIGERIA: President Buhari Comes Under Fire Over 'Unconstitutional' &amp; 'illegal' Release Of Deadly Boko Haram Members https:…",FALSE,0,NA,2016-10-04 13:57:40,FALSE,NA,"783305085069688832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EjioforAlisigwe",43,TRUE,FALSE,NA,NA,"Boko Haram"
"1755","RT @nahlav: Women in Boko Haram may outnumber men in senior roles, incl recruiters and intelligence operatives, research shows https://t.co…",FALSE,0,NA,2016-10-04 13:57:30,FALSE,NA,"783305044905037824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","harumutasa",17,TRUE,FALSE,NA,NA,"Boko Haram"
"1756","Downbeat ending to the IMF presser as Nigerian journalist asks what the fund can do about Boko Haram, and the ultimate answer is not much.",FALSE,1,NA,2016-10-04 13:57:27,FALSE,NA,"783305032770940928",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TimFernholz",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1757","RT @SscottSsmith84: https://t.co/9CKad3SsEz 
Hillary Clinton Failed To Designate Boko Haram As Terrorist Group Because Of a Donor.. #PayToP…",FALSE,0,NA,2016-10-04 13:55:39,FALSE,NA,"783304579819593728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bones1306",224,TRUE,FALSE,NA,NA,"Boko Haram"
"1758","RT @MurtalaIbin: Nigerian Air Force on Tuesday launched a new operation in the step- up of the fight against Boko Haram insurgents in North…",FALSE,0,NA,2016-10-04 13:55:37,FALSE,NA,"783304570596458496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Muhd_Makintami",10,TRUE,FALSE,NA,NA,"Boko Haram"
"1759","'Boko Haram will soon fizzle out', says Nigerian bishop fighting terrorism with the rosary - Catholic Herald Online https://t.co/2JwWDtxdGx",FALSE,0,NA,2016-10-04 13:55:35,FALSE,NA,"783304563269009409",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Christian24x7",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1760","@MargaretFerrier Terrorist #Mbuhari Freed his Boys #BokoHaram to join Forces #KillBiafrans #FreeNnamdiKanu #Biafra https://t.co/OI5RbEPkfO",FALSE,0,"MargaretFerrier",2016-10-04 13:55:31,FALSE,NA,"783304544096755712","3001829008","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","greenw82",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1761","Nigerian Air Force on Tuesday launched a new operation in the step- up of the fight against Boko Haram insurgents in Northeast Nigeria.",FALSE,3,NA,2016-10-04 13:53:57,FALSE,NA,"783304151832887297",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","MurtalaIbin",10,FALSE,FALSE,NA,NA,"Boko Haram"
"1762","@marionfellowsmp Terrorist #Mbuhari Freed his Boys #BokoHaram to join Forces #KillBiafrans #FreeNnamdiKanu #Biafra https://t.co/OI5RbEPkfO",FALSE,0,"marionfellowsmp",2016-10-04 13:53:36,FALSE,NA,"783304062905282561","79550633","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","greenw82",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1763","RT @greenw82: Terrorist @MBuhari Freed his Boys #BokoHaram to join Forces #KillBiafrans @PhilBoswellSNP https://t.co/OI5RbEPkfO #FreeNnamdi…",FALSE,0,NA,2016-10-04 13:53:22,FALSE,NA,"783304006844243968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lifejustice2",15,TRUE,FALSE,NA,NA,"Boko Haram"
"1764","Troops Arrest Suspected Boko Haram Terrorist. https://t.co/EhdSCEn76m",FALSE,0,NA,2016-10-04 13:53:20,FALSE,NA,"783303996261953536",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","Naijanewsbeat1",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1765","Troops Arrest Suspected Boko Haram Terrorist. https://t.co/oDQMsMMg35",FALSE,0,NA,2016-10-04 13:53:16,FALSE,NA,"783303980562644993",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","Khark7",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1766","RT @LizekasFavour: Boko Haram: Buhari takes battle to France, meets Hollande on Monday for talks http://t.co/MsHIcMw6IX released Bokoharams…",FALSE,0,NA,2016-10-04 13:52:25,FALSE,NA,"783303766862856192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","born_biafra",27,TRUE,FALSE,NA,NA,"Boko Haram"
"1767","RT @LizekasFavour: Boko Haram: Buhari takes battle to France, meets Hollande on Monday for talks http://t.co/IdmG21aWXh Buhari they are you…",FALSE,0,NA,2016-10-04 13:52:16,FALSE,NA,"783303728556339200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","born_biafra",60,TRUE,FALSE,NA,NA,"Boko Haram"
"1768","Nearly 60% of 119 former Boko Haram fighters interviewed cited revenge against the military as having a strong influence on recruitment.",FALSE,2,"nickglavin",2016-10-04 13:51:37,FALSE,"783298910362173441","783303563544059908","19624985","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nickglavin",1,FALSE,FALSE,NA,NA,"Boko Haram"
